277,2.77,100
280,2.8,100
284,2.84,100
287,2.87,100
291,2.91,100
294,2.94,100
298,2.98,100
301,3.01,100
305,3.05,100
309,3.09,100
312,3.12,100
316,3.16,100
320,3.2,100
324,3.24,100
328,3.28,100
332,3.32,100
336,3.36,100
340,3.4,100
344,3.44,100
348,3.48,100
352,3.52,100
357,3.57,100
361,3.61,100
365,3.65,100
370,3.7,100
374,3.74,100
379,3.79,100
383,3.83,100
388,3.88,100
392,3.92,100
397,3.97,100
402,4.02,100
407,4.07,100
412,4.12,100
417,4.17,100
422,4.22,100
427,4.27,100
432,4.32,100
437,4.37,100
442,4.42,100
448,4.48,100
453,4.53,100
459,4.59,100
464,4.64,100
470,4.7,100
475,4.75,100
481,4.81,100
487,4.87,100
493,4.93,100
499,4.99,100
505,5.05,100
511,5.11,100
517,5.17,100
523,5.23,100
530,5.3,100
536,5.36,100
542,5.42,100
549,5.49,100
556,5.56,100
562,5.62,100
569,5.69,100
576,5.76,100
583,5.83,100
590,5.9,100
597,5.97,100
604,6.04,100
612,6.12,100
619,6.19,100
626,6.26,100
634,6.34,100
642,6.42,100
649,6.49,100
657,6.57,100
665,6.65,100
673,6.73,100
681,6.81,100
690,6.9,100
698,6.98,100
706,7.06,100
715,7.15,100
723,7.23,100
732,7.32,100
741,7.41,100
750,7.5,100
759,7.59,100
768,7.68,100
777,7.77,100
787,7.87,100
796,7.96,100
806,8.06,100
816,8.16,100
825,8.25,100
835,8.35,100
845,8.45,100
856,8.56,100
866,8.66,100
876,8.76,100
887,8.87,100
898,8.98,100
909,9.09,100
920,9.2,100
931,9.31,100
942,9.42,100
953,9.53,100
965,9.65,100
976,9.76,100
980,9.8,100
1000,1,1000
1010,1.01,1000
1020,1.02,1000
1040,1.04,1000
1050,1.05,1000
1060,1.06,1000
1070,1.07,1000
1090,1.09,1000
1100,1.1,1000
1110,1.11,1000
1130,1.13,1000
1140,1.14,1000
1150,1.15,1000
1170,1.17,1000
1180,1.18,1000
1200,1.2,1000
1210,1.21,1000
1230,1.23,1000
1240,1.24,1000
1260,1.26,1000
1270,1.27,1000
1290,1.29,1000
1300,1.3,1000
1320,1.32,1000
1330,1.33,1000
1350,1.35,1000
1370,1.37,1000
1380,1.38,1000
1400,1.4,1000
1420,1.42,1000
1430,1.43,1000
1450,1.45,1000
1470,1.47,1000
1490,1.49,1000
1500,1.5,1000
1520,1.52,1000
1540,1.54,1000
1560,1.56,1000
1580,1.58,1000
1600,1.6,1000
1620,1.62,1000
1640,1.64,1000
1650,1.65,1000
1670,1.67,1000
1690,1.69,1000
1720,1.72,1000
1740,1.74,1000
1760,1.76,1000
1780,1.78,1000
1800,1.8,1000
1820,1.82,1000
1840,1.84,1000
1870,1.87,1000
1890,1.89,1000
1910,1.91,1000
1930,1.93,1000
1960,1.96,1000
1980,1.98,1000
2000,2,1000
2030,2.03,1000
2050,2.05,1000
2080,2.08,1000
2100,2.1,1000
2130,2.13,1000
2150,2.15,1000
2180,2.18,1000
2210,2.21,1000
2230,2.23,1000
2260,2.26,1000
2290,2.29,1000
2320,2.32,1000
2340,2.34,1000
2370,2.37,1000
2400,2.4,1000
2430,2.43,1000
2460,2.46,1000
2490,2.49,1000
2520,2.52,1000
2550,2.55,1000
2580,2.58,1000
2610,2.61,1000
2640,2.64,1000
2670,2.67,1000
2710,2.71,1000
2740,2.74,1000
2770,2.77,1000
2800,2.8,1000
2840,2.84,1000
2870,2.87,1000
2910,2.91,1000
2940,2.94,1000
2980,2.98,1000
3010,3.01,1000
3050,3.05,1000
3090,3.09,1000
3120,3.12,1000
3160,3.16,1000
3200,3.2,1000
3240,3.24,1000
3280,3.28,1000
3320,3.32,1000
3360,3.36,1000
3400,3.4,1000
3440,3.44,1000
3480,3.48,1000
3520,3.52,1000
3570,3.57,1000
3610,3.61,1000
3650,3.65,1000
3700,3.7,1000
3740,3.74,1000
3790,3.79,1000
3830,3.83,1000
3880,3.88,1000
3920,3.92,1000
3970,3.97,1000
4020,4.02,1000
4070,4.07,1000
4120,4.12,1000
4170,4.17,1000
4220,4.22,1000
4270,4.27,1000
4320,4.32,1000
4370,4.37,1000
4420,4.42,1000
4480,4.48,1000
4530,4.53,1000
4590,4.59,1000
4640,4.64,1000
4700,4.7,1000
4750,4.75,1000
4810,4.81,1000
4870,4.87,1000
4930,4.93,1000
4990,4.99,1000
5050,5.05,1000
5110,5.11,1000
5170,5.17,1000
5230,5.23,1000
5300,5.3,1000
5360,5.36,1000
5420,5.42,1000
5490,5.49,1000
5560,5.56,1000
5620,5.62,1000
5690,5.69,1000
5760,5.76,1000
5830,5.83,1000
5900,5.9,1000
5970,5.97,1000
6040,6.04,1000
6120,6.12,1000
6190,6.19,1000
6260,6.26,1000
6340,6.34,1000
6420,6.42,1000
6490,6.49,1000
6570,6.57,1000
6650,6.65,1000
6730,6.73,1000
6810,6.81,1000
6900,6.9,1000
6980,6.98,1000
7060,7.06,1000
7150,7.15,1000
7230,7.23,1000
7320,7.32,1000
7410,7.41,1000
7500,7.5,1000
7590,7.59,1000
7680,7.68,1000
7770,7.77,1000
7870,7.87,1000
7960,7.96,1000
8060,8.06,1000
8160,8.16,1000
8250,8.25,1000
8350,8.35,1000
8450,8.45,1000
8560,8.56,1000
8660,8.66,1000
8760,8.76,1000
8870,8.87,1000
8980,8.98,1000
9090,9.09,1000
9200,9.2,1000
9310,9.31,1000
9420,9.42,1000
9530,9.53,1000
9650,9.65,1000
9760,9.76,1000
9800,9.8,1000
10000,1,10000
10100,1.01,10000
10200,1.02,10000
10400,1.04,10000
10500,1.05,10000
10600,1.06,10000
10700,1.07,10000
10900,1.09,10000
11000,1.1,10000
11100,1.11,10000
11300,1.13,10000
11400,1.14,10000
11500,1.15,10000
11700,1.17,10000
11800,1.18,10000
12000,1.2,10000
12100,1.21,10000
12300,1.23,10000
12400,1.24,10000
12600,1.26,10000
12700,1.27,10000
12900,1.29,10000
13000,1.3,10000
13200,1.32,10000
13300,1.33,10000
13500,1.35,10000
13700,1.37,10000
13800,1.38,10000
14000,1.4,10000
14200,1.42,10000
14300,1.43,10000
14500,1.45,10000
14700,1.47,10000
14900,1.49,10000
15000,1.5,10000
15200,1.52,10000
15400,1.54,10000
15600,1.56,10000
15800,1.58,10000
16000,1.6,10000
16200,1.62,10000
16400,1.64,10000
16500,1.65,10000
16700,1.67,10000
16900,1.69,10000
17200,1.72,10000
17400,1.74,10000
17600,1.76,10000
17800,1.78,10000
18000,1.8,10000
18200,1.82,10000
18400,1.84,10000
18700,1.87,10000
18900,1.89,10000
19100,1.91,10000
19300,1.93,10000
19600,1.96,10000
19800,1.98,10000
20000,2,10000
20300,2.03,10000
20500,2.05,10000
20800,2.08,10000
21000,2.1,10000
21300,2.13,10000
21500,2.15,10000
21800,2.18,10000
22100,2.21,10000
22300,2.23,10000
22600,2.26,10000
22900,2.29,10000
23200,2.32,10000
23400,2.34,10000
23700,2.37,10000
24000,2.4,10000
24300,2.43,10000
24600,2.46,10000
24900,2.49,10000
25200,2.52,10000
25500,2.55,10000
25800,2.58,10000
26100,2.61,10000
26400,2.64,10000
26700,2.67,10000
27100,2.71,10000
27400,2.74,10000
27700,2.77,10000
28000,2.8,10000
28400,2.84,10000
28700,2.87,10000
29100,2.91,10000
29400,2.94,10000
29800,2.98,10000
30100,3.01,10000
30500,3.05,10000
30900,3.09,10000
31200,3.12,10000
31600,3.16,10000
32000,3.2,10000
32400,3.24,10000
32800,3.28,10000
33200,3.32,10000
33600,3.36,10000
34000,3.4,10000
34400,3.44,10000
34800,3.48,10000
35200,3.52,10000
35700,3.57,10000
36100,3.61,10000
36500,3.65,10000
37000,3.7,10000
37400,3.74,10000
37900,3.79,10000
38300,3.83,10000
38800,3.88,10000
39200,3.92,10000
39700,3.97,10000
40200,4.02,10000
40700,4.07,10000
41200,4.12,10000
41700,4.17,10000
42200,4.22,10000
42700,4.27,10000
43200,4.32,10000
43700,4.37,10000
44200,4.42,10000
44800,4.48,10000
45300,4.53,10000
45900,4.59,10000
46400,4.64,10000
47000,4.7,10000
47500,4.75,10000
48100,4.81,10000
48700,4.87,10000
49300,4.93,10000
49900,4.99,10000
50500,5.05,10000
51100,5.11,10000
51700,5.17,10000
52300,5.23,10000
53000,5.3,10000
53600,5.36,10000
54200,5.42,10000
54900,5.49,10000
55600,5.56,10000
56200,5.62,10000
56900,5.69,10000
57600,5.76,10000
58300,5.83,10000
59000,5.9,10000
59700,5.97,10000
60400,6.04,10000
61200,6.12,10000
61900,6.19,10000
62600,6.26,10000
63400,6.34,10000
64200,6.42,10000
64900,6.49,10000
65700,6.57,10000
66500,6.65,10000
67300,6.73,10000
68100,6.81,10000
69000,6.9,10000
69800,6.98,10000
70600,7.06,10000
71500,7.15,10000
72300,7.23,10000
73200,7.32,10000
74100,7.41,10000
75000,7.5,10000
75900,7.59,10000
76800,7.68,10000
77700,7.77,10000
78700,7.87,10000
79600,7.96,10000
80600,8.06,10000
81600,8.16,10000
82500,8.25,10000
83500,8.35,10000
84500,8.45,10000
85600,8.56,10000
86600,8.66,10000
87600,8.76,10000
88700,8.87,10000
89800,8.98,10000
90900,9.09,10000
92000,9.2,10000
93100,9.31,10000
94200,9.42,10000
95300,9.53,10000
96500,9.65,10000
97600,9.76,10000
98000,9.8,10000
100000,1,100000
101000,1.01,100000
102000,1.02,100000
104000,1.04,100000
105000,1.05,100000
106000,1.06,100000
107000,1.07,100000
109000,1.09,100000
110000,1.1,100000
111000,1.11,100000
113000,1.13,100000
114000,1.14,100000
115000,1.15,100000
117000,1.17,100000
118000,1.18,100000
120000,1.2,100000
121000,1.21,100000
123000,1.23,100000
124000,1.24,100000
126000,1.26,100000
127000,1.27,100000
129000,1.29,100000
130000,1.3,100000
132000,1.32,100000
133000,1.33,100000
135000,1.35,100000
137000,1.37,100000
138000,1.38,100000
140000,1.4,100000
142000,1.42,100000
143000,1.43,100000
145000,1.45,100000
147000,1.47,100000
149000,1.49,100000
150000,1.5,100000
152000,1.52,100000
154000,1.54,100000
156000,1.56,100000
158000,1.58,100000
160000,1.6,100000
162000,1.62,100000
164000,1.64,100000
165000,1.65,100000
167000,1.67,100000
169000,1.69,100000
172000,1.72,100000
174000,1.74,100000
176000,1.76,100000
178000,1.78,100000
180000,1.8,100000
182000,1.82,100000
184000,1.84,100000
187000,1.87,100000
189000,1.89,100000
191000,1.91,100000
193000,1.93,100000
196000,1.96,100000
198000,1.98,100000
200000,2,100000
203000,2.03,100000
205000,2.05,100000
208000,2.08,100000
210000,2.1,100000
213000,2.13,100000
215000,2.15,100000
218000,2.18,100000
221000,2.21,100000
223000,2.23,100000
226000,2.26,100000
229000,2.29,100000
232000,2.32,100000
234000,2.34,100000
237000,2.37,100000
240000,2.4,100000
243000,2.43,100000
246000,2.46,100000
249000,2.49,100000
252000,2.52,100000
255000,2.55,100000
258000,2.58,100000
261000,2.61,100000
264000,2.64,100000
267000,2.67,100000
271000,2.71,100000
274000,2.74,100000
277000,2.77,100000
280000,2.8,100000
284000,2.84,100000
287000,2.87,100000
291000,2.91,100000
294000,2.94,100000
298000,2.98,100000
301000,3.01,100000
305000,3.05,100000
309000,3.09,100000
312000,3.12,100000
316000,3.16,100000
320000,3.2,100000
324000,3.24,100000
328000,3.28,100000
332000,3.32,100000
336000,3.36,100000
340000,3.4,100000
344000,3.44,100000
348000,3.48,100000
352000,3.52,100000
357000,3.57,100000
361000,3.61,100000
365000,3.65,100000
370000,3.7,100000
374000,3.74,100000
379000,3.79,100000
383000,3.83,100000
388000,3.88,100000
392000,3.92,100000
397000,3.97,100000
402000,4.02,100000
407000,4.07,100000
412000,4.12,100000
417000,4.17,100000
422000,4.22,100000
427000,4.27,100000
432000,4.32,100000
437000,4.37,100000
442000,4.42,100000
448000,4.48,100000
453000,4.53,100000
459000,4.59,100000
464000,4.64,100000
470000,4.7,100000
475000,4.75,100000
481000,4.81,100000
487000,4.87,100000
493000,4.93,100000
499000,4.99,100000
505000,5.05,100000
511000,5.11,100000
517000,5.17,100000
523000,5.23,100000
530000,5.3,100000
536000,5.36,100000
542000,5.42,100000
549000,5.49,100000
556000,5.56,100000
562000,5.62,100000
569000,5.69,100000
576000,5.76,100000
583000,5.83,100000
590000,5.9,100000
597000,5.97,100000
604000,6.04,100000
612000,6.12,100000
619000,6.19,100000
626000,6.26,100000
634000,6.34,100000
642000,6.42,100000
649000,6.49,100000
657000,6.57,100000
665000,6.65,100000
673000,6.73,100000
681000,6.81,100000
690000,6.9,100000
698000,6.98,100000
706000,7.06,100000
715000,7.15,100000
723000,7.23,100000
732000,7.32,100000
741000,7.41,100000
750000,7.5,100000
759000,7.59,100000
768000,7.68,100000
777000,7.77,100000
787000,7.87,100000
796000,7.96,100000
806000,8.06,100000
816000,8.16,100000
825000,8.25,100000
835000,8.35,100000
845000,8.45,100000
856000,8.56,100000
866000,8.66,100000
876000,8.76,100000
887000,8.87,100000
898000,8.98,100000
909000,9.09,100000
920000,9.2,100000
931000,9.31,100000
942000,9.42,100000
953000,9.53,100000
965000,9.65,100000
976000,9.76,100000
980000,9.8,100000
1000000,1,1000000
1010000,1.01,1000000
1020000,1.02,1000000
1040000,1.04,1000000
1050000,1.05,1000000
1060000,1.06,1000000
1070000,1.07,1000000
1090000,1.09,1000000
1100000,1.1,1000000
1110000,1.11,1000000
1130000,1.13,1000000
1140000,1.14,1000000
1150000,1.15,1000000
1170000,1.17,1000000
1180000,1.18,1000000
1200000,1.2,1000000
1210000,1.21,1000000
1230000,1.23,1000000
1240000,1.24,1000000
1260000,1.26,1000000
1270000,1.27,1000000
1290000,1.29,1000000
1300000,1.3,1000000
1320000,1.32,1000000
1330000,1.33,1000000
1350000,1.35,1000000
1370000,1.37,1000000
1380000,1.38,1000000
1400000,1.4,1000000
1420000,1.42,1000000
1430000,1.43,1000000
1450000,1.45,1000000
1470000,1.47,1000000
1490000,1.49,1000000
1500000,1.5,1000000
1520000,1.52,1000000
1540000,1.54,1000000
1560000,1.56,1000000
1580000,1.58,1000000
1600000,1.6,1000000
1620000,1.62,1000000
1640000,1.64,1000000
1650000,1.65,1000000
1670000,1.67,1000000
1690000,1.69,1000000
1720000,1.72,1000000
1740000,1.74,1000000
1760000,1.76,1000000
1780000,1.78,1000000
1800000,1.8,1000000
1820000,1.82,1000000
1840000,1.84,1000000
1870000,1.87,1000000
1890000,1.89,1000000
1910000,1.91,1000000
1930000,1.93,1000000
1960000,1.96,1000000
1980000,1.98,1000000
2000000,2,1000000
2030000,2.03,1000000
2050000,2.05,1000000
2080000,2.08,1000000
2100000,2.1,1000000
2130000,2.13,1000000
2150000,2.15,1000000
2180000,2.18,1000000
2210000,2.21,1000000
2230000,2.23,1000000
2260000,2.26,1000000
2290000,2.29,1000000
2320000,2.32,1000000
2340000,2.34,1000000
2370000,2.37,1000000
2400000,2.4,1000000
2430000,2.43,1000000
2460000,2.46,1000000
2490000,2.49,1000000
2520000,2.52,1000000
2550000,2.55,1000000
2580000,2.58,1000000
2610000,2.61,1000000
2640000,2.64,1000000
2670000,2.67,1000000
2710000,2.71,1000000
2740000,2.74,1000000
2770000,2.77,1000000
2800000,2.8,1000000
2840000,2.84,1000000
2870000,2.87,1000000
2910000,2.91,1000000
2940000,2.94,1000000
2980000,2.98,1000000
3010000,3.01,1000000
3050000,3.05,1000000
3090000,3.09,1000000
3120000,3.12,1000000
3160000,3.16,1000000
3200000,3.2,1000000
3240000,3.24,1000000
3280000,3.28,1000000
3320000,3.32,1000000
3360000,3.36,1000000
3400000,3.4,1000000
3440000,3.44,1000000
3480000,3.48,1000000
3520000,3.52,1000000
3570000,3.57,1000000
3610000,3.61,1000000
3650000,3.65,1000000
3700000,3.7,1000000
3740000,3.74,1000000
3790000,3.79,1000000
3830000,3.83,1000000
3880000,3.88,1000000
3920000,3.92,1000000
3970000,3.97,1000000
4020000,4.02,1000000
4070000,4.07,1000000
4120000,4.12,1000000
4170000,4.17,1000000
4220000,4.22,1000000
4270000,4.27,1000000
4320000,4.32,1000000
4370000,4.37,1000000
4420000,4.42,1000000
4480000,4.48,1000000
4530000,4.53,1000000
4590000,4.59,1000000
4640000,4.64,1000000
4700000,4.7,1000000
4750000,4.75,1000000
4810000,4.81,1000000
4870000,4.87,1000000
4930000,4.93,1000000
4990000,4.99,1000000
5050000,5.05,1000000
5110000,5.11,1000000
5170000,5.17,1000000
5230000,5.23,1000000
5300000,5.3,1000000
5360000,5.36,1000000
5420000,5.42,1000000
5490000,5.49,1000000
5560000,5.56,1000000
5620000,5.62,1000000
5690000,5.69,1000000
5760000,5.76,1000000
5830000,5.83,1000000
5900000,5.9,1000000
5970000,5.97,1000000
6040000,6.04,1000000
6120000,6.12,1000000
6190000,6.19,1000000
6260000,6.26,1000000
6340000,6.34,1000000
6420000,6.42,1000000
6490000,6.49,1000000
6570000,6.57,1000000
6650000,6.65,1000000
6730000,6.73,1000000
6810000,6.81,1000000
6900000,6.9,1000000
6980000,6.98,1000000
7060000,7.06,1000000
7150000,7.15,1000000
7230000,7.23,1000000
7320000,7.32,1000000
7410000,7.41,1000000
7500000,7.5,1000000
7590000,7.59,1000000
7680000,7.68,1000000
7770000,7.77,1000000
7870000,7.87,1000000
7960000,7.96,1000000
8060000,8.06,1000000
8160000,8.16,1000000
8250000,8.25,1000000
8350000,8.35,1000000
8450000,8.45,1000000
8560000,8.56,1000000
8660000,8.66,1000000
8760000,8.76,1000000
8870000,8.87,1000000
8980000,8.98,1000000
9090000,9.09,1000000
9200000,9.2,1000000
9310000,9.31,1000000
9420000,9.42,1000000
9530000,9.53,1000000
9650000,9.65,1000000
9760000,9.76,1000000
9800000,9.8,1000000
10000000,1,10000000
